Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
1993,SEP,STATE,27,6,TOTAL,47219000
1993,SEP,STATE,29,6,TOTAL,19720000
1993,SEP,STATE,31,6,TOTAL,10151000
1993,SEP,STATE,34,6,TOTAL,1012000
1993,SEP,STATE,36,6,TOTAL,44928000
1993,SEP,STATE,38,6,TOTAL,2320000
1993,SEP,STATE,39,6,TOTAL,6762000
1993,SEP,STATE,41,6,TOTAL,3551000
1993,SEP,STATE,,6,TOTAL,51886000
1993,SEP,STATE,42,6,TOTAL,24987000
1993,SEP,STATE,46,6,TOTAL,13261000
1993,SEP,STATE,49,6,TOTAL,6393000
1993,SEP,STATE,50,6,TOTAL,11451000
1993,SEP,STATE,53,6,TOTAL,6430000
1993,SEP,STATE,55,6,TOTAL,167458000
1993,YEAR,STATE,6,6,TOTAL,848436000
1993,YEAR,STATE,8,6,TOTAL,607000
1993,YEAR,STATE,17,6,TOTAL,98339000
1993,YEAR,STATE,19,6,TOTAL,270328000
1993,YEAR,STATE,20,6,TOTAL,44268000
1993,YEAR,STATE,25,6,TOTAL,797000
1993,YEAR,STATE,26,6,TOTAL,107849000
1993,YEAR,STATE,27,6,TOTAL,646974000
1993,YEAR,STATE,29,6,TOTAL,205944000
1993,YEAR,STATE,31,6,TOTAL,130802000
1993,YEAR,STATE,34,6,TOTAL,11886000
1993,YEAR,STATE,36,6,TOTAL,537667000
1993,YEAR,STATE,38,6,TOTAL,33716000
1993,YEAR,STATE,39,6,TOTAL,101885000
1993,YEAR,STATE,41,6,TOTAL,44732000
1993,YEAR,STATE,,6,TOTAL,641630000
1993,YEAR,STATE,42,6,TOTAL,325328000
1993,YEAR,STATE,46,6,TOTAL,159202000
1993,YEAR,STATE,49,6,TOTAL,78353000
1993,YEAR,STATE,50,6,TOTAL,132851000
1993,YEAR,STATE,53,6,TOTAL,76557000
1993,YEAR,STATE,55,6,TOTAL,2030021000
1992,APR,STATE,6,6,TOTAL,65094000
1992,APR,STATE,8,6,TOTAL,44000
1992,APR,STATE,16,6,TOTAL,16313000
1992,APR,STATE,17,6,TOTAL,9810000
1992,APR,STATE,19,6,TOTAL,23094000
1992,APR,STATE,20,6,TOTAL,4360000
1992,APR,STATE,26,6,TOTAL,8716000
1992,APR,STATE,27,6,TOTAL,56322000
1992,APR,STATE,28,6,TOTAL,874000
1992,APR,STATE,29,6,TOTAL,20675000
1992,APR,STATE,31,6,TOTAL,11240000
1992,APR,STATE,34,6,TOTAL,1146000
1992,APR,STATE,36,6,TOTAL,45855000
1992,APR,STATE,38,6,TOTAL,3565000
1992,APR,STATE,39,6,TOTAL,8131000
1992,APR,STATE,41,6,TOTAL,3374000
1992,APR,STATE,,6,TOTAL,28270000
1992,APR,STATE,42,6,TOTAL,26336000
1992,APR,STATE,46,6,TOTAL,12143000
1992,APR,STATE,49,6,TOTAL,7319000
1992,APR,STATE,50,6,TOTAL,11496000
1992,APR,STATE,53,6,TOTAL,6234000
1992,APR,STATE,55,6,TOTAL,170402000
1992,AUG,STATE,6,6,TOTAL,63008000
1992,AUG,STATE,8,6,TOTAL,62000
1992,AUG,STATE,16,6,TOTAL,17733000
1992,AUG,STATE,17,6,TOTAL,9263000
1992,AUG,STATE,19,6,TOTAL,25404000
1992,AUG,STATE,20,6,TOTAL,4260000
1992,AUG,STATE,26,6,TOTAL,8667000
1992,AUG,STATE,27,6,TOTAL,54431000
1992,AUG,STATE,28,6,TOTAL,200000
1992,AUG,STATE,29,6,TOTAL,19647000
1992,AUG,STATE,31,6,TOTAL,12577000
1992,AUG,STATE,34,6,TOTAL,951000
1992,AUG,STATE,36,6,TOTAL,42442000
1992,AUG,STATE,38,6,TOTAL,3650000
1992,AUG,STATE,39,6,TOTAL,8387000
1992,AUG,STATE,41,6,TOTAL,3822000
1992,AUG,STATE,,6,TOTAL,25839000
1992,AUG,STATE,42,6,TOTAL,26893000
1992,AUG,STATE,46,6,TOTAL,11048000
1992,AUG,STATE,49,6,TOTAL,7301000
1992,AUG,STATE,50,6,TOTAL,9999000
1992,AUG,STATE,53,6,TOTAL,6398000
1992,AUG,STATE,55,6,TOTAL,171654000
1992,DEC,STATE,6,6,TOTAL,68912000
1992,DEC,STATE,8,6,TOTAL,40000
1992,DEC,STATE,16,6,TOTAL,20354000
1992,DEC,STATE,17,6,TOTAL,9501000
1992,DEC,STATE,19,6,TOTAL,25291000
1992,DEC,STATE,20,6,TOTAL,4572000
1992,DEC,STATE,26,6,TOTAL,9276000
1992,DEC,STATE,27,6,TOTAL,57394000
1992,DEC,STATE,28,6,TOTAL,923000
1992,DEC,STATE,29,6,TOTAL,22013000
1992,DEC,STATE,31,6,TOTAL,11453000
1992,DEC,STATE,34,6,TOTAL,1224000
1992,DEC,STATE,36,6,TOTAL,47687000
1992,DEC,STATE,38,6,TOTAL,3162000
1992,DEC,STATE,39,6,TOTAL,8649000
1992,DEC,STATE,41,6,TOTAL,4352000
1992,DEC,STATE,,6,TOTAL,34313000
1992,DEC,STATE,42,6,TOTAL,28127000
1992,DEC,STATE,46,6,TOTAL,12026000
1992,DEC,STATE,49,6,TOTAL,8000000
1992,DEC,STATE,50,6,TOTAL,11578000
1992,DEC,STATE,53,6,TOTAL,6999000
1992,DEC,STATE,55,6,TOTAL,175728000
1992,FEB,STATE,6,6,TOTAL,61477000
1992,FEB,STATE,8,6,TOTAL,43000
1992,FEB,STATE,16,6,TOTAL,15608000
1992,FEB,STATE,17,6,TOTAL,8596000
1992,FEB,STATE,19,6,TOTAL,22321000
1992,FEB,STATE,20,6,TOTAL,4116000
1992,FEB,STATE,26,6,TOTAL,8727000
1992,FEB,STATE,27,6,TOTAL,54517000
1992,FEB,STATE,28,6,TOTAL,676000
1992,FEB,STATE,29,6,TOTAL,17653000
1992,FEB,STATE,31,6,TOTAL,11783000
1992,FEB,STATE,34,6,TOTAL,828000
1992,FEB,STATE,36,6,TOTAL,39346000
1992,FEB,STATE,38,6,TOTAL,3062000
1992,FEB,STATE,39,6,TOTAL,8110000
1992,FEB,STATE,41,6,TOTAL,2985000
1992,FEB,STATE,,6,TOTAL,26673000
1992,FEB,STATE,42,6,TOTAL,23351000
1992,FEB,STATE,46,6,TOTAL,11374000
1992,FEB,STATE,49,6,TOTAL,6209000
1992,FEB,STATE,50,6,TOTAL,10505000
1992,FEB,STATE,53,6,TOTAL,5506000
1992,FEB,STATE,55,6,TOTAL,156713000
1992,JAN,STATE,6,6,TOTAL,62825000
1992,JAN,STATE,8,6,TOTAL,47000
1992,JAN,STATE,16,6,TOTAL,17526000
1992,JAN,STATE,17,6,TOTAL,9165000
1992,JAN,STATE,19,6,TOTAL,23177000
1992,JAN,STATE,20,6,TOTAL,4613000
1992,JAN,STATE,26,6,TOTAL,9011000
1992,JAN,STATE,27,6,TOTAL,57003000
1992,JAN,STATE,28,6,TOTAL,589000
1992,JAN,STATE,29,6,TOTAL,16155000
1992,JAN,STATE,31,6,TOTAL,11588000
1992,JAN,STATE,34,6,TOTAL,837000
1992,JAN,STATE,36,6,TOTAL,42596000
1992,JAN,STATE,38,6,TOTAL,3359000
1992,JAN,STATE,39,6,TOTAL,8306000
1992,JAN,STATE,41,6,TOTAL,3129000
1992,JAN,STATE,,6,TOTAL,27022000
1992,JAN,STATE,42,6,TOTAL,22502000
1992,JAN,STATE,46,6,TOTAL,12548000
1992,JAN,STATE,49,6,TOTAL,6441000
1992,JAN,STATE,50,6,TOTAL,11549000
1992,JAN,STATE,53,6,TOTAL,6458000
1992,JAN,STATE,55,6,TOTAL,163943000
1992,JUL,STATE,6,6,TOTAL,66692000
1992,JUL,STATE,8,6,TOTAL,43000
1992,JUL,STATE,16,6,TOTAL,17332000
1992,JUL,STATE,17,6,TOTAL,9617000
1992,JUL,STATE,19,6,TOTAL,25366000
1992,JUL,STATE,20,6,TOTAL,4205000
1992,JUL,STATE,26,6,TOTAL,9297000
1992,JUL,STATE,27,6,TOTAL,58212000
1992,JUL,STATE,28,6,TOTAL,211000
1992,JUL,STATE,29,6,TOTAL,17657000
1992,JUL,STATE,31,6,TOTAL,11814000
1992,JUL,STATE,34,6,TOTAL,812000
1992,JUL,STATE,36,6,TOTAL,43439000
1992,JUL,STATE,38,6,TOTAL,3925000
1992,JUL,STATE,39,6,TOTAL,8248000
1992,JUL,STATE,41,6,TOTAL,3794000
1992,JUL,STATE,,6,TOTAL,25939000
1992,JUL,STATE,42,6,TOTAL,24097000
1992,JUL,STATE,46,6,TOTAL,11448000
1992,JUL,STATE,49,6,TOTAL,7843000
1992,JUL,STATE,50,6,TOTAL,10971000
1992,JUL,STATE,53,6,TOTAL,6837000
1992,JUL,STATE,55,6,TOTAL,174048000
1992,JUN,STATE,6,6,TOTAL,67824000
1992,JUN,STATE,8,6,TOTAL,36000
1992,JUN,STATE,16,6,TOTAL,18340000
1992,JUN,STATE,17,6,TOTAL,9587000
1992,JUN,STATE,19,6,TOTAL,25217000
1992,JUN,STATE,20,6,TOTAL,4038000
1992,JUN,STATE,26,6,TOTAL,9534000
1992,JUN,STATE,27,6,TOTAL,56530000
1992,JUN,STATE,28,6,TOTAL,513000
1992,JUN,STATE,29,6,TOTAL,19681000
1992,JUN,STATE,31,6,TOTAL,12005000
1992,JUN,STATE,34,6,TOTAL,699000
1992,JUN,STATE,36,6,TOTAL,42697000
1992,JUN,STATE,38,6,TOTAL,4502000
1992,JUN,STATE,39,6,TOTAL,9365000
1992,JUN,STATE,41,6,TOTAL,3407000
1992,JUN,STATE,,6,TOTAL,26790000
1992,JUN,STATE,42,6,TOTAL,26524000
1992,JUN,STATE,46,6,TOTAL,11530000
1992,JUN,STATE,49,6,TOTAL,7249000
1992,JUN,STATE,50,6,TOTAL,11364000
1992,JUN,STATE,53,6,TOTAL,6660000
1992,JUN,STATE,55,6,TOTAL,175678000
1992,MAR,STATE,6,6,TOTAL,64087000
1992,MAR,STATE,8,6,TOTAL,41000
1992,MAR,STATE,16,6,TOTAL,17436000
1992,MAR,STATE,17,6,TOTAL,10409000
1992,MAR,STATE,19,6,TOTAL,23636000
1992,MAR,STATE,20,6,TOTAL,4521000
1992,MAR,STATE,26,6,TOTAL,9103000
1992,MAR,STATE,27,6,TOTAL,56996000
1992,MAR,STATE,28,6,TOTAL,953000
1992,MAR,STATE,29,6,TOTAL,19535000
1992,MAR,STATE,31,6,TOTAL,11723000
1992,MAR,STATE,34,6,TOTAL,836000
1992,MAR,STATE,36,6,TOTAL,47380000
1992,MAR,STATE,38,6,TOTAL,3146000
1992,MAR,STATE,39,6,TOTAL,8176000
1992,MAR,STATE,41,6,TOTAL,3395000
1992,MAR,STATE,,6,TOTAL,28653000
1992,MAR,STATE,42,6,TOTAL,25457000
1992,MAR,STATE,46,6,TOTAL,12443000
1992,MAR,STATE,49,6,TOTAL,6640000
1992,MAR,STATE,50,6,TOTAL,11496000
1992,MAR,STATE,53,6,TOTAL,6341000
1992,MAR,STATE,55,6,TOTAL,171431000
1992,MAY,STATE,6,6,TOTAL,64305000
1992,MAY,STATE,8,6,TOTAL,60000
1992,MAY,STATE,16,6,TOTAL,17582000
1992,MAY,STATE,17,6,TOTAL,9227000
1992,MAY,STATE,19,6,TOTAL,23985000
1992,MAY,STATE,20,6,TOTAL,4104000
1992,MAY,STATE,26,6,TOTAL,10250000
1992,MAY,STATE,27,6,TOTAL,58796000
1992,MAY,STATE,28,6,TOTAL,492000
1992,MAY,STATE,29,6,TOTAL,18383000
1992,MAY,STATE,31,6,TOTAL,12855000
1992,MAY,STATE,34,6,TOTAL,717000
1992,MAY,STATE,36,6,TOTAL,44142000
1992,MAY,STATE,38,6,TOTAL,4033000
1992,MAY,STATE,39,6,TOTAL,9633000
1992,MAY,STATE,41,6,TOTAL,3565000
1992,MAY,STATE,,6,TOTAL,29267000
1992,MAY,STATE,42,6,TOTAL,27887000
1992,MAY,STATE,46,6,TOTAL,11728000
1992,MAY,STATE,49,6,TOTAL,7947000
1992,MAY,STATE,50,6,TOTAL,11874000
1992,MAY,STATE,53,6,TOTAL,5862000
1992,MAY,STATE,55,6,TOTAL,175517000
1992,NOV,STATE,6,6,TOTAL,70589000
1992,NOV,STATE,8,6,TOTAL,45000
1992,NOV,STATE,16,6,TOTAL,18557000
1992,NOV,STATE,17,6,TOTAL,9093000
1992,NOV,STATE,19,6,TOTAL,24786000
1992,NOV,STATE,20,6,TOTAL,4261000
1992,NOV,STATE,26,6,TOTAL,7653000
1992,NOV,STATE,27,6,TOTAL,50798000
1992,NOV,STATE,28,6,TOTAL,385000
1992,NOV,STATE,29,6,TOTAL,22446000
1992,NOV,STATE,31,6,TOTAL,12133000
1992,NOV,STATE,34,6,TOTAL,954000
1992,NOV,STATE,36,6,TOTAL,45723000
1992,NOV,STATE,38,6,TOTAL,2904000
1992,NOV,STATE,39,6,TOTAL,7243000
1992,NOV,STATE,41,6,TOTAL,4063000
1992,NOV,STATE,,6,TOTAL,29462000
1992,NOV,STATE,42,6,TOTAL,28341000
1992,NOV,STATE,46,6,TOTAL,12754000
1992,NOV,STATE,49,6,TOTAL,7987000
1992,NOV,STATE,50,6,TOTAL,11119000
1992,NOV,STATE,53,6,TOTAL,7003000
1992,NOV,STATE,55,6,TOTAL,169226000
1992,OCT,STATE,6,6,TOTAL,67991000
1992,OCT,STATE,8,6,TOTAL,40000
1992,OCT,STATE,16,6,TOTAL,18459000
1992,OCT,STATE,17,6,TOTAL,9564000
1992,OCT,STATE,19,6,TOTAL,25777000
1992,OCT,STATE,20,6,TOTAL,4335000
1992,OCT,STATE,26,6,TOTAL,7505000
1992,OCT,STATE,27,6,TOTAL,51943000
1992,OCT,STATE,28,6,TOTAL,204000
1992,OCT,STATE,29,6,TOTAL,23714000
1992,OCT,STATE,31,6,TOTAL,12078000
1992,OCT,STATE,34,6,TOTAL,930000
1992,OCT,STATE,36,6,TOTAL,45313000
1992,OCT,STATE,38,6,TOTAL,2879000
1992,OCT,STATE,39,6,TOTAL,8035000
1992,OCT,STATE,41,6,TOTAL,4092000
1992,OCT,STATE,,6,TOTAL,30302000
1992,OCT,STATE,42,6,TOTAL,28328000
1992,OCT,STATE,46,6,TOTAL,12305000
1992,OCT,STATE,49,6,TOTAL,7694000
1992,OCT,STATE,50,6,TOTAL,11480000
1992,OCT,STATE,53,6,TOTAL,7006000
1992,OCT,STATE,55,6,TOTAL,178152000
1992,SEP,STATE,6,6,TOTAL,66575000
1992,SEP,STATE,8,6,TOTAL,47000
1992,SEP,STATE,16,6,TOTAL,18980000
1992,SEP,STATE,17,6,TOTAL,8669000
1992,SEP,STATE,19,6,TOTAL,24754000
1992,SEP,STATE,20,6,TOTAL,3785000
1992,SEP,STATE,26,6,TOTAL,7700000
1992,SEP,STATE,27,6,TOTAL,49303000
1992,SEP,STATE,28,6,TOTAL,161000
1992,SEP,STATE,29,6,TOTAL,21675000
1992,SEP,STATE,31,6,TOTAL,11514000
1992,SEP,STATE,34,6,TOTAL,1173000
1992,SEP,STATE,36,6,TOTAL,42992000
1992,SEP,STATE,38,6,TOTAL,3008000
1992,SEP,STATE,39,6,TOTAL,7245000
1992,SEP,STATE,41,6,TOTAL,3911000
1992,SEP,STATE,,6,TOTAL,26830000
1992,SEP,STATE,42,6,TOTAL,24827000
1992,SEP,STATE,46,6,TOTAL,11332000
1992,SEP,STATE,49,6,TOTAL,6825000
1992,SEP,STATE,50,6,TOTAL,9774000
1992,SEP,STATE,53,6,TOTAL,6886000
1992,SEP,STATE,55,6,TOTAL,170421000
1992,YEAR,STATE,6,6,TOTAL,789379000
1992,YEAR,STATE,8,6,TOTAL,548000
1992,YEAR,STATE,16,6,TOTAL,214220000
1992,YEAR,STATE,17,6,TOTAL,112501000
1992,YEAR,STATE,19,6,TOTAL,292808000
1992,YEAR,STATE,20,6,TOTAL,51170000
1992,YEAR,STATE,26,6,TOTAL,105439000
1992,YEAR,STATE,27,6,TOTAL,662245000
1992,YEAR,STATE,28,6,TOTAL,6181000
1992,YEAR,STATE,29,6,TOTAL,239234000
1992,YEAR,STATE,31,6,TOTAL,142763000
1992,YEAR,STATE,34,6,TOTAL,11107000
1992,YEAR,STATE,36,6,TOTAL,529612000
1992,YEAR,STATE,38,6,TOTAL,41195000
1992,YEAR,STATE,39,6,TOTAL,99528000
1992,YEAR,STATE,41,6,TOTAL,43889000
1992,YEAR,STATE,,6,TOTAL,339360000
1992,YEAR,STATE,42,6,TOTAL,312670000
1992,YEAR,STATE,46,6,TOTAL,142679000
1992,YEAR,STATE,49,6,TOTAL,87455000
1992,YEAR,STATE,50,6,TOTAL,133205000
1992,YEAR,STATE,53,6,TOTAL,78190000
1992,YEAR,STATE,55,6,TOTAL,2052913000
1991,APR,STATE,6,6,TOTAL,61794000
1991,APR,STATE,17,6,TOTAL,9587000
1991,APR,STATE,19,6,TOTAL,22910000
1991,APR,STATE,27,6,TOTAL,54416000
1991,APR,STATE,29,6,TOTAL,14116000
1991,APR,STATE,31,6,TOTAL,10267000
1991,APR,STATE,34,6,TOTAL,809000
1991,APR,STATE,36,6,TOTAL,40063000
1991,APR,STATE,38,6,TOTAL,3560000
1991,APR,STATE,39,6,TOTAL,8675000
1991,APR,STATE,41,6,TOTAL,3278000
1991,APR,STATE,,6,TOTAL,55895000
1991,APR,STATE,42,6,TOTAL,22843000
1991,APR,STATE,46,6,TOTAL,13243000
1991,APR,STATE,49,6,TOTAL,6149000
1991,APR,STATE,50,6,TOTAL,11596000
1991,APR,STATE,53,6,TOTAL,5672000
1991,APR,STATE,55,6,TOTAL,167232000
1991,AUG,STATE,6,6,TOTAL,63307000
1991,AUG,STATE,17,6,TOTAL,9384000
1991,AUG,STATE,19,6,TOTAL,25375000
1991,AUG,STATE,27,6,TOTAL,48512000
1991,AUG,STATE,29,6,TOTAL,15233000
1991,AUG,STATE,31,6,TOTAL,10427000
1991,AUG,STATE,34,6,TOTAL,729000
1991,AUG,STATE,36,6,TOTAL,40380000
1991,AUG,STATE,38,6,TOTAL,3089000
1991,AUG,STATE,39,6,TOTAL,6711000
1991,AUG,STATE,41,6,TOTAL,3414000
1991,AUG,STATE,,6,TOTAL,47267000
1991,AUG,STATE,42,6,TOTAL,22020000
1991,AUG,STATE,46,6,TOTAL,12526000
1991,AUG,STATE,49,6,TOTAL,6123000
1991,AUG,STATE,50,6,TOTAL,9913000
1991,AUG,STATE,53,6,TOTAL,6503000
1991,AUG,STATE,55,6,TOTAL,164431000
1991,DEC,STATE,6,6,TOTAL,67114000
1991,DEC,STATE,17,6,TOTAL,9380000
1991,DEC,STATE,19,6,TOTAL,26545000
1991,DEC,STATE,27,6,TOTAL,55527000
1991,DEC,STATE,29,6,TOTAL,16665000
1991,DEC,STATE,31,6,TOTAL,12453000
1991,DEC,STATE,34,6,TOTAL,810000
1991,DEC,STATE,36,6,TOTAL,44591000
1991,DEC,STATE,38,6,TOTAL,3627000
1991,DEC,STATE,39,6,TOTAL,8752000
1991,DEC,STATE,41,6,TOTAL,3197000
1991,DEC,STATE,,6,TOTAL,62485000
1991,DEC,STATE,42,6,TOTAL,19541000
1991,DEC,STATE,46,6,TOTAL,12669000
1991,DEC,STATE,49,6,TOTAL,5149000
1991,DEC,STATE,50,6,TOTAL,10940000
1991,DEC,STATE,53,6,TOTAL,5127000
1991,DEC,STATE,55,6,TOTAL,166050000
1991,FEB,STATE,6,6,TOTAL,54243000
1991,FEB,STATE,17,6,TOTAL,7422000
1991,FEB,STATE,19,6,TOTAL,20614000
1991,FEB,STATE,27,6,TOTAL,48162000
1991,FEB,STATE,29,6,TOTAL,14465000
1991,FEB,STATE,31,6,TOTAL,10312000
1991,FEB,STATE,34,6,TOTAL,550000
1991,FEB,STATE,36,6,TOTAL,37104000
1991,FEB,STATE,38,6,TOTAL,3150000
1991,FEB,STATE,39,6,TOTAL,7776000
1991,FEB,STATE,41,6,TOTAL,3355000
1991,FEB,STATE,,6,TOTAL,50962000
1991,FEB,STATE,42,6,TOTAL,17823000
1991,FEB,STATE,46,6,TOTAL,12161000
1991,FEB,STATE,49,6,TOTAL,5495000
1991,FEB,STATE,50,6,TOTAL,9244000
1991,FEB,STATE,53,6,TOTAL,5168000
1991,FEB,STATE,55,6,TOTAL,149198000
1991,JAN,STATE,6,6,TOTAL,58624000
1991,JAN,STATE,17,6,TOTAL,8946000
1991,JAN,STATE,19,6,TOTAL,22354000
1991,JAN,STATE,27,6,TOTAL,53179000
1991,JAN,STATE,29,6,TOTAL,17557000
1991,JAN,STATE,31,6,TOTAL,10898000
1991,JAN,STATE,34,6,TOTAL,747000
1991,JAN,STATE,36,6,TOTAL,39569000
1991,JAN,STATE,38,6,TOTAL,3594000
1991,JAN,STATE,39,6,TOTAL,8259000
1991,JAN,STATE,41,6,TOTAL,3822000
1991,JAN,STATE,,6,TOTAL,56699000
1991,JAN,STATE,42,6,TOTAL,21137000
1991,JAN,STATE,46,6,TOTAL,13123000
1991,JAN,STATE,49,6,TOTAL,5723000
1991,JAN,STATE,50,6,TOTAL,11208000
1991,JAN,STATE,53,6,TOTAL,5743000
1991,JAN,STATE,55,6,TOTAL,160772000
1991,JUL,STATE,6,6,TOTAL,63260000
1991,JUL,STATE,17,6,TOTAL,9453000
1991,JUL,STATE,19,6,TOTAL,23537000
1991,JUL,STATE,27,6,TOTAL,49467000
1991,JUL,STATE,29,6,TOTAL,14742000
1991,JUL,STATE,31,6,TOTAL,10160000
1991,JUL,STATE,34,6,TOTAL,975000
1991,JUL,STATE,36,6,TOTAL,39107000
1991,JUL,STATE,38,6,TOTAL,3646000
1991,JUL,STATE,39,6,TOTAL,7204000
1991,JUL,STATE,41,6,TOTAL,3423000
1991,JUL,STATE,,6,TOTAL,48495000
1991,JUL,STATE,42,6,TOTAL,21965000
1991,JUL,STATE,46,6,TOTAL,12112000
1991,JUL,STATE,49,6,TOTAL,6544000
1991,JUL,STATE,50,6,TOTAL,10933000
1991,JUL,STATE,53,6,TOTAL,6641000
1991,JUL,STATE,55,6,TOTAL,163842000
1991,JUN,STATE,6,6,TOTAL,63041000
1991,JUN,STATE,17,6,TOTAL,9801000
1991,JUN,STATE,19,6,TOTAL,23239000
1991,JUN,STATE,27,6,TOTAL,51312000
1991,JUN,STATE,29,6,TOTAL,15338000
1991,JUN,STATE,31,6,TOTAL,10258000
1991,JUN,STATE,34,6,TOTAL,888000
1991,JUN,STATE,36,6,TOTAL,38592000
1991,JUN,STATE,38,6,TOTAL,3935000
1991,JUN,STATE,39,6,TOTAL,7075000
1991,JUN,STATE,41,6,TOTAL,3186000
1991,JUN,STATE,,6,TOTAL,51063000
1991,JUN,STATE,42,6,TOTAL,25585000
1991,JUN,STATE,46,6,TOTAL,12511000
1991,JUN,STATE,49,6,TOTAL,6728000
1991,JUN,STATE,50,6,TOTAL,11154000
1991,JUN,STATE,53,6,TOTAL,6526000
1991,JUN,STATE,55,6,TOTAL,165062000
1991,MAR,STATE,6,6,TOTAL,63444000
1991,MAR,STATE,17,6,TOTAL,9471000
1991,MAR,STATE,19,6,TOTAL,24200000
1991,MAR,STATE,27,6,TOTAL,56831000
1991,MAR,STATE,29,6,TOTAL,16959000
1991,MAR,STATE,31,6,TOTAL,11240000
1991,MAR,STATE,34,6,TOTAL,846000
1991,MAR,STATE,36,6,TOTAL,43295000
1991,MAR,STATE,38,6,TOTAL,3558000
1991,MAR,STATE,39,6,TOTAL,8454000
1991,MAR,STATE,41,6,TOTAL,3591000
1991,MAR,STATE,,6,TOTAL,56379000
1991,MAR,STATE,42,6,TOTAL,21440000
1991,MAR,STATE,46,6,TOTAL,13288000
1991,MAR,STATE,49,6,TOTAL,6149000
1991,MAR,STATE,50,6,TOTAL,12444000
1991,MAR,STATE,53,6,TOTAL,5784000
1991,MAR,STATE,55,6,TOTAL,169291000
1991,MAY,STATE,6,6,TOTAL,62662000
1991,MAY,STATE,17,6,TOTAL,9944000
1991,MAY,STATE,19,6,TOTAL,25342000
1991,MAY,STATE,27,6,TOTAL,57098000
1991,MAY,STATE,29,6,TOTAL,16124000
1991,MAY,STATE,31,6,TOTAL,10999000
1991,MAY,STATE,34,6,TOTAL,961000
1991,MAY,STATE,36,6,TOTAL,41114000
1991,MAY,STATE,38,6,TOTAL,3841000
1991,MAY,STATE,39,6,TOTAL,9289000
1991,MAY,STATE,41,6,TOTAL,3318000
1991,MAY,STATE,,6,TOTAL,53270000
1991,MAY,STATE,42,6,TOTAL,22448000
1991,MAY,STATE,46,6,TOTAL,13602000
1991,MAY,STATE,49,6,TOTAL,6758000
1991,MAY,STATE,50,6,TOTAL,12032000
1991,MAY,STATE,53,6,TOTAL,6324000
1991,MAY,STATE,55,6,TOTAL,173183000
1991,NOV,STATE,6,6,TOTAL,61888000
1991,NOV,STATE,17,6,TOTAL,8263000
1991,NOV,STATE,19,6,TOTAL,25212000
1991,NOV,STATE,27,6,TOTAL,49050000
1991,NOV,STATE,29,6,TOTAL,18057000
1991,NOV,STATE,31,6,TOTAL,11472000
1991,NOV,STATE,34,6,TOTAL,429000
1991,NOV,STATE,36,6,TOTAL,43679000
1991,NOV,STATE,38,6,TOTAL,3104000
1991,NOV,STATE,39,6,TOTAL,6828000
1991,NOV,STATE,41,6,TOTAL,3116000
1991,NOV,STATE,,6,TOTAL,55296000
1991,NOV,STATE,42,6,TOTAL,22852000
1991,NOV,STATE,46,6,TOTAL,11849000
1991,NOV,STATE,49,6,TOTAL,5378000
1991,NOV,STATE,50,6,TOTAL,10792000
1991,NOV,STATE,53,6,TOTAL,4875000
1991,NOV,STATE,55,6,TOTAL,158942000
1991,OCT,STATE,6,6,TOTAL,61014000
1991,OCT,STATE,17,6,TOTAL,9529000
1991,OCT,STATE,19,6,TOTAL,26178000
1991,OCT,STATE,27,6,TOTAL,50642000
1991,OCT,STATE,29,6,TOTAL,18219000
1991,OCT,STATE,31,6,TOTAL,11393000
1991,OCT,STATE,34,6,TOTAL,810000
1991,OCT,STATE,36,6,TOTAL,44865000
1991,OCT,STATE,38,6,TOTAL,2650000
1991,OCT,STATE,39,6,TOTAL,7714000
1991,OCT,STATE,41,6,TOTAL,3193000
1991,OCT,STATE,,6,TOTAL,52466000
1991,OCT,STATE,42,6,TOTAL,25011000
1991,OCT,STATE,46,6,TOTAL,12303000
1991,OCT,STATE,49,6,TOTAL,5643000
1991,OCT,STATE,50,6,TOTAL,11216000
1991,OCT,STATE,53,6,TOTAL,6033000
1991,OCT,STATE,55,6,TOTAL,168995000
1991,SEP,STATE,6,6,TOTAL,61342000
1991,SEP,STATE,17,6,TOTAL,8991000
1991,SEP,STATE,19,6,TOTAL,24510000
1991,SEP,STATE,27,6,TOTAL,47232000
1991,SEP,STATE,29,6,TOTAL,13612000
1991,SEP,STATE,31,6,TOTAL,10708000
1991,SEP,STATE,34,6,TOTAL,591000
1991,SEP,STATE,36,6,TOTAL,42586000
1991,SEP,STATE,38,6,TOTAL,2614000
1991,SEP,STATE,39,6,TOTAL,6154000
1991,SEP,STATE,41,6,TOTAL,3203000
1991,SEP,STATE,,6,TOTAL,47972000
1991,SEP,STATE,42,6,TOTAL,20797000
1991,SEP,STATE,46,6,TOTAL,12102000
1991,SEP,STATE,49,6,TOTAL,5735000
1991,SEP,STATE,50,6,TOTAL,10086000
1991,SEP,STATE,53,6,TOTAL,5772000
1991,SEP,STATE,55,6,TOTAL,158890000
1991,YEAR,STATE,6,6,TOTAL,741733000
1991,YEAR,STATE,17,6,TOTAL,110171000
1991,YEAR,STATE,19,6,TOTAL,290016000
1991,YEAR,STATE,27,6,TOTAL,621428000
1991,YEAR,STATE,29,6,TOTAL,191087000
1991,YEAR,STATE,31,6,TOTAL,130587000
1991,YEAR,STATE,34,6,TOTAL,9145000
1991,YEAR,STATE,36,6,TOTAL,494945000
1991,YEAR,STATE,38,6,TOTAL,40368000
